product_id,user_id,rating
192,446,3
192,447,3
192,448,3
192,415,3
192,449,3
192,450,3
192,451,3
192,452,3
192,453,3
192,454,3
192,455,3
192,456,3
192,457,3
192,458,3
192,459,3
192,460,3
192,461,3
192,462,3
192,463,3
192,464,3
192,465,3
192,466,3
192,467,3
192,468,3
192,469,3
192,470,3
192,471,3
192,472,3
192,473,3
192,474,3
192,475,3
192,476,2
192,477,2
192,478,2
192,479,2
192,295,2
192,480,2
192,481,2
192,482,2
192,483,2
192,484,2
192,485,2
192,486,2
192,487,2
192,199,2
192,105,1
192,488,1
192,234,1
192,489,1
192,490,1
192,491,1
192,492,1
192,493,1
192,494,1
192,495,1
192,496,1
192,497,1
192,498,1
192,499,1
192,500,1
193,501,5
193,502,5
193,503,5
193,504,5
193,505,5
193,159,5
193,506,5
193,507,5
193,508,5
193,509,5
193,510,5
193,511,5
193,49,5
193,512,5
193,513,5
193,514,5
193,515,5
193,516,5
193,108,5
193,517,5
193,518,5
193,519,5
193,520,5
193,521,5
193,522,5
193,523,5
193,524,5
193,525,5
193,526,5
193,527,5
193,528,5
193,529,5
193,530,5
193,531,5
193,532,5
193,533,5
193,534,5
193,535,5
193,536,5
193,537,5
193,538,5
193,65,5
193,539,5
193,540,5
193,541,5
193,542,5
193,543,5
193,544,5
193,545,4
193,546,4
193,547,4
193,548,4
193,549,4
193,57,4
193,550,4
193,551,4
193,552,4
193,553,4
193,554,4
193,555,4
193,556,4
193,557,4
193,558,4
193,559,4
193,560,4
193,561,4
193,159,4
193,562,4
193,563,4
193,564,4
193,565,4
193,566,4
193,567,4
193,568,4
193,569,4
193,570,4
193,571,4
193,572,4
193,573,4
193,574,4
193,575,4
193,199,4
193,576,4
193,577,4
193,578,4
193,579,4
193,580,4
193,581,4
193,582,4
193,583,4
193,584,4
193,585,4
193,586,4
193,587,4
193,588,4
193,589,4
193,590,4
193,591,4
193,592,4
193,593,4
193,594,3
193,595,3
193,596,3
193,597,3
193,598,3
193,599,3
193,600,3
193,601,3
193,602,3
193,603,3
193,604,3
193,605,3
193,606,3
193,607,3
193,608,3
193,609,3
193,610,3
193,611,3
193,612,3
193,613,3
193,614,3
193,615,3
193,616,3
193,617,3
193,618,3
193,619,3
193,620,3
193,621,3
193,622,3
193,623,3
193,624,3
193,625,3
193,626,3
193,627,3
193,502,3
193,628,3
193,629,3
193,630,3
193,631,3
193,632,3
193,633,3
193,634,3
193,199,3
193,635,3
193,636,3
193,637,3
193,638,3
193,639,3
193,640,3
193,641,3
193,642,3
193,643,3
193,644,3
193,524,2
193,645,2
193,646,2
193,647,2
193,648,2
193,649,2
193,650,2
193,651,2
193,652,2
193,653,2
193,654,2
193,655,2
193,656,2
193,657,2
193,658,2
193,659,2
193,660,2
193,661,2
193,662,1
193,663,1
193,664,1
193,665,1
193,666,1
193,667,1
193,164,1
193,309,1
193,668,1
193,669,1
193,670,1
193,671,1
193,341,1
193,672,1
193,673,1
193,674,1
193,675,1
193,676,1
193,677,1
193,678,1
193,679,1
193,680,1
193,681,1
193,682,1
193,683,1
194,684,5
194,685,5
194,686,5
194,687,5
194,688,5
194,689,5
194,690,5
194,691,5
194,692,5
194,693,5
194,694,5
194,695,5
194,696,5
194,697,5
194,698,5
194,699,5
194,700,5
194,324,5
194,701,5
194,702,5
194,703,5
194,704,5
194,705,5
194,706,5
194,707,5
194,708,5
194,709,5
194,710,5
194,711,5
194,712,5
194,713,5
194,714,5
194,715,5
194,716,5
194,717,5
194,718,5
194,719,5
194,242,5
194,720,5
194,721,5
194,722,5
194,723,5
194,724,5
194,725,5
194,726,5
194,727,5
194,728,5
194,729,5
194,730,5
194,731,4
194,732,4
194,733,4
194,734,4
194,735,4
194,736,4
194,737,4
194,738,4
194,739,4
194,740,4
194,741,4
194,742,4
194,743,4
194,744,4
194,745,4
194,746,4
194,747,4
194,748,3
194,749,3
194,750,3
194,751,3
194,752,3
194,753,3
194,754,3
194,755,3
194,756,1
194,757,1
194,341,1
195,758,5
195,759,5
195,760,5
195,466,5
195,761,5
195,762,5
195,763,5
195,764,5
195,765,5
195,766,5
195,767,5
195,768,5
195,769,5
195,770,5
195,771,5
195,772,5
195,324,5
195,773,5
195,774,5
195,775,5
195,776,5
195,777,5
195,505,5
195,778,5
195,779,5
195,132,5
195,780,5
195,781,5
195,782,5
195,783,5
195,784,5
195,159,5
195,785,5
195,786,5
195,787,5
195,788,5
195,789,5
195,790,5
195,791,5
195,792,5
195,793,5
195,794,5
195,795,5
195,796,5
195,797,5
195,798,5
195,799,5
195,50,5
195,800,5
195,801,5
195,250,5
195,802,5
195,766,4
195,803,4
195,804,4
195,805,4
195,806,4
195,286,4
195,807,4
195,808,4
195,809,4
195,810,4
195,341,4
195,811,4
195,812,4
195,813,4
195,814,4
195,535,4
195,815,4
195,816,4
195,742,4
195,817,4
195,818,4
195,819,4
195,820,4
195,821,4
195,822,4
195,823,4
195,824,4
195,825,4
195,826,4
195,827,4
195,828,4
195,829,4
195,830,4
195,831,4
195,832,4
195,833,4
195,834,4
195,835,4
195,836,4
195,837,4
195,838,3
195,839,3
195,840,3
195,841,3
195,842,3
195,843,3
195,844,3
195,845,3
195,846,3
195,847,3
195,848,3
195,849,3
195,830,3
195,850,3
195,851,3
195,852,3
195,853,3
195,854,3
195,855,2
195,856,2
195,857,2
195,858,2
195,859,2
195,860,1
195,861,1
195,862,1
195,863,1
195,864,1
195,865,1
195,866,1
195,867,1
195,868,1
195,57,1
195,869,1
196,870,5
196,871,5
196,872,5
196,873,5
196,874,5
196,875,5
196,876,5
196,167,5
196,877,5
196,878,5
196,879,5
196,880,5
196,295,5
196,881,5
196,882,5
196,883,5
196,884,5
196,885,5
196,886,5
196,32,5
196,887,5
196,888,5
196,889,5
196,890,5
196,891,5
196,892,5
196,893,5
196,894,5
196,895,5
196,896,5
196,736,5
196,897,5
196,898,5
196,899,5
196,900,5
196,901,5
196,902,5
196,903,5
196,904,5
196,905,5
196,906,5
196,907,5
196,908,5
196,909,5
196,910,5
196,582,5
196,911,5
196,912,5
196,913,5
196,914,5
196,65,5
196,40,5
196,57,5
196,915,4
196,916,4
196,917,4
196,918,4
196,919,4
196,920,4
196,921,4
196,922,4
196,923,4
196,924,4
196,925,4
196,926,4
196,927,4
196,928,4
196,929,4
196,930,4
196,931,4
196,932,4
196,933,4
196,934,4
196,40,4
196,935,4
196,936,4
196,937,4
196,938,4
196,939,4
196,940,4
196,941,4
196,942,4
196,943,4
196,944,4
196,945,4
196,946,4
196,947,4
196,948,4
196,949,4
196,950,4
196,951,4
196,952,4
196,953,4
196,954,4
196,955,4
196,956,4
196,957,4
196,958,4
196,959,4
196,960,4
196,226,4
196,961,4
196,109,4
196,962,4
196,963,4
196,964,4
196,965,4
196,966,3
196,967,3
196,968,3
196,969,3
196,970,3
196,971,3
196,972,3
196,973,3
196,109,3
196,974,3
196,975,3
196,976,3
196,977,3
196,978,3
196,979,3
196,980,3
196,523,3
196,981,3
196,982,2
196,983,2
196,984,2
196,985,2
196,986,2
196,987,1
196,212,1
196,988,1
196,989,1
196,990,1
196,991,1
196,992,1
196,993,1
196,860,1
197,994,5
197,995,5
197,996,5
197,997,5
197,998,5
197,999,5
197,109,5
197,481,5
197,1000,5
197,925,5
197,1001,5
197,1002,5
197,1003,5
197,1004,5
197,1005,5
197,1006,5
197,1007,5
197,1008,5
197,1009,5
197,1010,5
197,541,5
197,1011,5
197,1012,5
197,1013,5
197,1014,5
197,1015,5
197,1016,5
197,1017,5
197,250,5
197,1018,5
197,1019,5
197,766,5
197,1020,5
197,852,5
197,1021,5
197,1022,5
197,1023,5
197,664,5
197,1024,5
197,370,5
197,1025,5
197,1026,5
197,1027,5
197,1028,5
197,1029,5
197,159,5
197,1030,5
197,241,5
197,1031,5
197,1032,5
197,1033,5
197,1034,5
197,1035,5
197,1036,5
197,1037,4
197,1038,4
197,1039,4
197,1040,4
197,1041,4
197,1042,4
197,982,4
197,475,4
197,50,4
197,1043,4
197,1044,4
197,958,4
197,1045,4
197,1046,4
197,1047,4
197,1048,4
197,1049,4
197,1050,4
197,1051,4
197,1052,4
197,1053,4
197,1054,4
197,1055,4
197,1056,4
197,1057,4
197,1058,4
197,1059,4
197,1060,4
197,1061,4
197,1062,4
197,1063,4
197,1064,4
197,1065,4
197,1066,4
197,1067,4
197,1068,4
197,1069,4
197,199,4
197,1070,4
197,1071,4
197,1072,4
197,1073,4
197,1074,4
197,1075,4
197,1076,4
197,1077,4
197,1078,4
197,1079,4
197,1080,4
197,1081,4
197,1082,4
197,1083,4
197,1084,4
197,1085,3
197,1086,3
197,1087,3
197,1088,3
197,1089,3
197,1090,3
197,1091,3
197,1092,3
197,768,3
197,1093,3
197,1094,3
197,1095,3
197,1096,3
197,1097,3
197,167,3
197,1098,3
197,1099,3
197,1100,3
197,1101,3
197,1102,3
197,199,3
197,1103,3
197,1104,3
197,1105,3
197,1106,3
197,1107,3
197,1108,3
197,1109,3
197,1110,3
197,1111,3
197,1112,3
197,1113,3
197,1114,3
197,1115,3
197,1116,3
197,91,2
197,1117,2
197,295,2
197,1118,2
197,1119,2
197,1120,2
197,1121,2
197,1122,2
197,1123,2
197,1124,2
197,241,2
197,1125,2
197,1126,2
197,1127,2
197,370,2
197,1085,1
197,1128,1
197,1129,1
197,1130,1
197,1131,1
197,1132,1
197,1133,1
197,1134,1
197,1135,1
197,1136,1
197,1137,1
197,368,1
197,304,1
197,1122,1
197,1138,1
197,1139,1
197,1140,1
197,1141,1
197,1142,1
197,1143,1
197,199,1
197,1144,1
197,1145,1
197,972,1
197,1146,1
197,1147,1
197,1148,1
197,1149,1
197,1150,1
197,1151,1
197,1152,1
197,1153,1
198,1154,5
198,1155,5
198,1156,5
198,1157,5
198,505,5
198,1158,5
198,1159,5
198,795,5
198,1160,5
198,341,5
198,1161,5
198,1162,5
198,1163,5
198,506,5
198,164,5
198,241,5
198,1164,5
198,1165,5
198,535,5
198,1166,5
198,1167,5
198,162,5
198,1168,5
198,1169,5
198,171,5
198,1170,5
198,1171,5
198,1172,5
198,1173,5
198,1174,5
198,1175,5
198,1176,5
198,1177,5
198,1178,5
198,1179,5
198,623,5
198,1180,5
198,1181,5
198,1182,5
198,1183,5
198,1184,5
198,1185,5
198,1186,5
198,688,5
198,199,5
198,1187,5
198,1188,5
198,1189,5
198,1190,4
198,1191,4
198,1192,4
198,1193,4
198,1194,4
198,1195,4
198,1196,4
198,1197,4
198,1198,4
198,1199,4
198,67,4
198,1200,4
198,532,4
198,1201,4
198,1202,4
198,1203,4
198,1204,4
198,1205,4
198,1206,4
198,1207,4
198,1208,4
198,167,4
198,222,4
198,1209,4
198,860,4
198,1210,4
198,1211,4
198,1212,4
198,1213,4
198,1214,4
198,1215,4
198,1216,4
198,1217,4
198,768,4
198,40,4
198,1218,4
198,1219,4
198,1220,4
198,1221,4
198,1222,4
198,1223,4
198,1224,4
198,1225,4
198,1226,4
198,1227,4
198,1228,4
198,1229,4
198,1230,4
198,1231,4
198,1232,4
198,1233,4
198,1234,4
198,1235,4
198,1236,4
198,1237,3
198,1238,3
198,222,3
198,1239,3
198,164,3
198,1240,3
198,1241,3
198,368,3
198,159,3
198,1242,3
198,1243,3
198,1244,3
198,1245,3
198,1246,3
198,1247,3
198,1248,3
198,1249,3
198,1250,3
198,1251,3
198,1252,3
198,1253,3
198,1254,3
198,1255,3
198,1256,3
198,1257,3
198,1258,3
198,86,3
198,1259,2
198,1260,2
198,1261,2
198,1262,2
198,1263,2
198,1264,1
198,765,1
199,1265,5
199,1266,5
199,1267,5
199,1268,5
199,1269,5
199,1270,5
199,1271,5
199,1272,5
199,1273,5
199,1274,5
199,1275,5
199,1276,5
199,1277,5
199,1278,5
199,445,5
199,1279,5
199,1280,5
199,1281,5
199,1282,5
199,1283,5
199,1284,5
199,704,5
199,1285,5
199,1286,5
199,1287,5
199,1288,5
199,1289,5
199,1290,5
199,1291,5
199,1292,5
199,1293,5
199,1294,5
199,1295,5
199,844,5
199,1296,5
199,1297,5
199,1298,5
199,1299,5
199,1300,5
199,1301,5
199,1302,5
199,37,5
199,1303,5
199,368,5
199,503,5
199,1304,5
199,1305,5
199,1306,5
199,1307,5
199,1308,4
199,1309,4
199,1310,4
199,1311,4
199,1312,4
199,1313,4
199,532,4
199,1314,4
199,1315,4
199,1316,4
199,1317,4
199,1318,4
199,1319,4
199,1320,4
199,1321,4
199,1322,4
199,1323,4
199,1324,4
199,1325,4
199,1326,4
199,1327,4
199,1328,4
199,1329,4
199,1330,4
199,1331,4
199,1332,4
199,1333,4
199,1334,4
199,1335,4
199,1336,4
199,1337,4
199,1338,4
199,1339,4
199,1340,4
199,1341,4
199,1342,4
199,1343,4
199,1344,4
199,1345,4
199,1346,4
199,1347,4
199,1348,4
199,1349,4
199,1350,4
199,1351,4
199,1352,4
199,1353,4
199,1354,4
199,1355,4
199,1356,4
199,199,4
199,1357,3
199,1358,3
199,1359,3
199,1360,3
199,1361,3
199,1362,3
199,1363,3
199,1364,3
199,1365,3
199,1366,3
199,1367,3
199,1368,2
199,1369,2
199,1370,2
199,1371,2
199,1372,2
199,1373,1
199,1374,1
199,1375,1
199,241,1
199,1376,1
199,1377,1
1910,1378,5
1910,1379,5
1910,1380,5
1910,1381,5
1910,1382,5
1910,1383,5
1910,1384,5
1910,159,5
1910,1385,5
1910,1386,5
1910,1387,5
1910,1388,5
1910,1389,5
1910,1390,5
1910,289,5
1910,105,5
1910,1391,5
1910,1392,5
1910,1393,5
1910,1394,5
1910,1395,5
1910,1396,5
1910,1397,5
1910,1398,5
1910,1399,5
1910,1400,5
1910,698,5
1910,1305,5
1910,1295,5
1910,1401,5
1910,1402,5
1910,1403,5
1910,1404,5
1910,908,5
1910,1405,5
1910,1406,5
1910,1407,5
1910,1408,5
1910,1409,5
1910,1410,5
1910,1411,5
1910,831,5
1910,1412,5
1910,1413,5
1910,167,5
1910,1414,5
1910,982,5
1910,1415,5
1910,1416,5
1910,1417,5
1910,1418,5
1910,249,5
1910,1419,5
1910,1420,4
1910,1421,4
1910,1422,4
1910,1423,4
1910,1424,4
1910,1425,4
1910,1426,4
1910,1427,3
1910,1428,3
1911,1429,5
1911,1430,5
1911,1431,5
1911,1432,5
1911,1433,5
1911,1434,5
1911,1435,5
1911,1436,5
1911,1437,5
1911,1438,5
1911,1439,5
1911,766,5
1911,1440,5
1911,1441,5
1911,1442,5
1911,1443,5
1911,1444,5
1911,1445,5
1911,1446,5
1911,1447,5
1911,1448,5
1911,742,5
1911,1449,5
1911,1450,5
1911,1451,5
1911,1452,5
1911,1453,5
1911,839,5
1911,63,5
1911,958,5
1911,240,5
1911,1454,5
1911,1159,5
1911,1455,5
1911,1456,5
1911,1188,5
1911,1457,5
1911,1458,5
1911,1459,5
1911,65,5
1911,1460,5
1911,1461,5
1911,1462,5
1911,1463,5
1911,1464,5
1911,1465,5
1911,1466,5
1911,466,5
1911,1467,5
1911,1468,5
1911,1469,4
1911,1470,4
1911,831,4
1911,1471,4
1911,1472,4
1911,1473,4
1911,1474,4
1911,1475,4
1911,1476,4
1911,1477,4
1911,1478,4
1911,1479,4
1911,1480,4
1911,1481,4
1911,1482,4
1911,1483,4
1911,1484,4
1911,1485,4
1911,1486,4
1911,1487,4
1911,1488,4
1911,1489,4
1911,1490,4
1911,1491,4
1911,1492,4
1911,1493,4
1911,1494,4
1911,1495,4
1911,1496,4
1911,1497,4
1911,1498,4
1911,1499,4
1911,1500,4
1911,1501,4
1911,1502,4
1911,1503,4
1911,1504,4
1911,1505,4
1911,1506,4
1911,1507,4
1911,1508,4
1911,1509,4
1911,1510,4
1911,1511,4
1911,1512,4
1911,1513,4
1911,1514,4
1911,1515,4
1911,1516,3
1911,199,3
1911,1517,3
1911,1518,3
1911,1519,3
1911,1520,3
1911,1521,3
1911,1522,3
1911,1523,3
1911,1524,3
1911,1525,3
1911,1526,3
1911,1527,3
1911,1528,3
1911,1529,3
1911,1530,2
1911,1531,2
1911,1532,2
1911,1523,2
1911,1533,2
1911,1534,1
1911,1535,1
1911,1536,1
1912,1537,5
1912,1538,5
1912,1539,5
1912,532,5
1912,1540,5
1912,1541,5
1912,1542,5
1912,1543,5
1912,1170,5
1912,1544,5
1912,1545,5
1912,1207,5
1912,1546,5
1912,1547,5
1912,1548,5
1912,1549,5
1912,1550,5
1912,159,5
1912,1551,5
1912,1552,5
1912,1553,5
1912,80,5
1912,1293,5
1912,1554,5
1912,1555,5
1912,1556,5
1912,982,5
1912,1557,5
1912,1558,5
1912,1559,5
1912,1560,5
1912,1561,5
1912,1562,5
1912,1563,5
1912,1230,5
1912,1564,5
1912,1305,5
1912,1565,5
1912,1566,5
1912,1567,5
1912,1568,5
1912,1569,5
1912,1570,5
1912,628,5
1912,1571,5
1912,1572,5
1912,1573,5
1912,1574,5
1912,1575,5
1912,1576,5
1912,1577,5
1912,1578,5
1912,1579,5
1912,1580,4
1912,1581,4
1912,1582,4
1912,1583,4
1912,1584,4
1912,1585,4
1912,1586,4
1912,1587,4
1912,1588,4
1912,1589,4
1912,1590,4
1912,1591,4
1912,1592,4
1912,982,4
1912,1593,4
1912,1594,4
1912,1595,4
1912,222,4
1912,1596,4
1912,1597,4
1912,1598,4
1912,1599,4
1912,1600,4
1912,1601,4
1912,1602,4
1912,1603,4
1912,1604,4
1912,57,4
1912,1605,4
1912,1606,4
1912,1607,4
1912,1608,4
1912,1609,4
1912,1610,4
1912,1611,4
1912,1612,4
1912,1613,4
1912,1614,4
1912,1615,4
1912,1616,4
1912,1617,4
1912,1618,4
1912,1619,4
1912,1620,4
1912,1621,4
1912,1622,4
1912,1623,4
1912,1624,4
1912,1625,4
1912,1626,4
1912,1627,4
1912,1628,4
1912,1629,4
1912,1630,4
1912,50,3
1912,1631,3
1912,1632,3
1912,1633,3
1912,1634,3
1912,1635,3
1912,1636,3
1912,1637,3
1912,1638,3
1912,916,3
1912,1639,3
1912,1640,3
1912,1641,3
1912,1642,3
1912,1643,3
1912,1644,3
1912,1645,3
1912,1646,3
1912,1647,3
1912,1648,3
1912,1649,3
1912,1650,3
1912,1651,3
1912,1652,3
1912,1653,3
1912,1654,3
1912,1655,3
1912,1656,3
1912,1657,3
1912,1658,3
1912,1659,3
1912,1660,3
1912,1661,3
1912,1662,3
1912,1663,3
1912,1664,3
1912,1665,3
1912,1666,3
1912,1667,3
1912,1668,3
1912,1669,3
1912,1670,2
1912,50,2
1912,1671,2
1912,1672,2
1912,1673,2
1912,1674,2
1912,1675,2
1912,1676,2
1912,1677,2
1912,1678,2
1912,1679,2
1912,1680,2
1912,704,2
1912,1681,2
1912,888,2
1912,1682,2
1912,860,1
1912,1683,1
1912,1684,1
1912,1685,1
1912,1686,1
1912,1687,1
1912,1688,1
1912,1170,1
1912,503,1
1912,1689,1
1912,1690,1
1912,1691,1
1912,1692,1
1912,1693,1
1912,1694,1
1912,1695,1
1912,1696,1
1912,1697,1
1912,1698,1
1912,1699,1
1912,1700,1
1912,1701,1
1912,1702,1
1912,1703,1
1912,1704,1
1912,1705,1
1912,1706,1
1913,1707,5
1913,1708,5
1913,167,5
1913,1709,5
1913,1710,5
1913,1711,5
1913,1712,5
1913,1713,5
1913,1714,5
1913,1715,5
1913,1716,5
1913,50,5
1913,1717,5
1913,1718,5
1913,1719,5
1913,1720,5
1913,1721,5
1913,1722,5
1913,1723,5
1913,1724,5
1913,1725,5
1913,860,5
1913,1726,5
1913,1727,5
1913,1728,5
1913,1729,5
1913,1730,5
1913,843,5
1913,890,5
1913,1731,5
1913,1732,5
1913,1733,5
1913,1734,5
1913,1735,5
1913,1736,5
1913,1737,5
1913,1738,5
1913,1739,5
1913,1740,5
1913,1741,5
1913,1742,5
1913,1743,5
1913,1744,5
1913,1745,5
1913,831,5
1913,1746,5
1913,768,5
1913,1747,5
1913,1748,5
1913,650,5
1913,1749,5
1913,1750,5
1913,1751,5
1913,67,4
1913,1752,4
1913,1753,4
1913,1754,4
1913,1755,4
1913,1756,4
1913,1757,4
1913,385,4
1913,1758,4
1913,1759,4
1913,1760,4
1913,1761,4
1913,1762,4
1913,1763,4
1913,1764,4
1913,504,4
1913,1765,4
1913,1766,4
1913,1767,4
1913,1768,4
1913,1769,4
1913,1770,4
1913,1771,4
1913,1772,4
1913,1773,4
1913,1774,4
1913,1775,4
1913,1776,4
1913,1777,4
1913,1778,4
1913,1779,4
1913,1780,4
1913,1781,4
1913,1782,4
1913,1783,4
1913,1784,4
1913,844,4
1913,1785,4
1913,1786,4
1913,1787,4
1913,1788,4
1913,1789,4
1913,1790,4
1913,1791,4
1913,1792,4
1913,1793,3
1913,1794,3
1913,1396,3
1913,1727,3
1913,1795,3
1913,1796,3
1913,1797,3
1913,1798,3
1913,1799,3
1913,1800,2
1913,1801,2
1913,1802,2
1913,1803,2
1913,1804,1
1913,1805,1
1913,1806,1
1913,1807,1
1914,1808,5
1914,1809,5
1914,1810,5
1914,1811,5
1914,1812,5
1914,1813,5
1914,1814,5
1914,1815,5
1914,1816,5
1914,523,5
1914,1817,5
1914,164,5
1914,1818,5
1914,1819,5
1914,1820,5
1914,1821,5
1914,1822,5
1914,250,5
1914,1823,5
1914,1824,5
1914,1825,5
1914,1826,5
1914,1827,5
1914,1828,5
1914,532,5
1914,1829,5
1914,1830,5
1914,1831,5
1914,67,5
1914,1787,5
1914,99,5
1914,1832,5
1914,1833,5
1914,320,5
1914,1834,5
1914,1835,5
1914,831,5
1914,1836,5
1914,1396,5
1914,1837,5
1914,1838,5
1914,1839,5
1914,1840,5
1914,1841,5
1914,1842,5
1914,1843,5
1914,1844,4
1914,712,4
1914,1845,4
1914,1846,4
1914,1847,4
1914,1848,4
1914,1849,4
1914,1850,4
1914,1851,4
1914,1852,4
1914,1853,4
1914,1854,4
1914,1855,4
1914,1856,4
1914,1857,4
1914,1858,4
1914,1859,4
1914,1860,4
1914,1861,4
1914,1862,4
1914,1863,4
1914,1864,4
1914,1865,4
1914,1866,4
1914,1867,4
1914,1868,4
1914,1869,4
1914,1870,4
1914,1871,4
1914,1872,4
1914,1873,4
1914,1874,4
1914,1875,4
1914,1876,4
1914,1877,4
1914,1878,4
1914,1879,4
1914,1880,4
1914,67,4
1914,1881,4
